bin,sst
19373414,21.85199
19373415,22.19857
19373416,22.04972
19373417,21.84024
19373418,21.28091
19373419,20.82100
19373420,20.51738
19373421,20.32214
19373422,20.33350
19373423,20.68550
19373424,20.74483
19373425,20.73561
19373426,20.69704
19373427,20.72812
19373428,20.84686
19373429,20.72925
19373430,20.58458
19373431,20.68233
19373432,21.04167
19373433,21.17090
19373434,20.83260
19373435,20.93043
19373436,21.01000
19373437,20.58802
19373438,20.11771
19373439,20.66916
19373440,20.84519
19373441,20.77300
19373442,20.72450
19373443,20.76094
19373444,21.07933
19373445,20.94125
19373446,20.82719
19373447,20.79286
19373448,20.80500
19373449,20.80886
19373450,20.98500
19373451,20.86000
19373452,20.58751
19373453,20.51000
19373454,20.69500
19373455,20.65428
19373456,20.67739
19373457,20.09000
19373458,20.09420
19373459,19.61625
19373460,19.92679
19373461,20.11151
19373462,20.24058
19373463,20.30366
19373464,20.27799
19373465,20.33921
19373466,20.36555
19373467,20.41310
19373468,20.64479
19373469,20.66303
19373470,20.61090
19373471,20.67340
19373472,20.61189
19373473,20.61535
19373474,20.67005
19373475,20.72533
19373476,21.11956
19373477,20.87324
19373478,21.07992
19373479,20.93905
19373480,20.54613
19373481,20.72696
19373482,20.61076
19373483,20.83203
19373484,20.93454
19373485,21.18266
19373486,21.12404
19373487,20.81501
19373488,20.67826
19373489,20.25624
19373490,19.30866
19373491,19.54473
19373492,19.36080
19373493,18.96411
19373494,18.41747
19373495,18.54846
19373496,18.62529
19373497,18.67777
19373498,18.88012
19373499,18.60631
19373500,18.61595
19373501,18.55874
19373502,18.68395
19373503,18.76825
19373504,18.72230
19373505,18.55229
19373506,18.53389
19373507,18.65160
19373508,18.32108
19373509,18.58991
19373510,18.43595
19373511,18.44810
19373512,18.68352
19373513,19.01971
19373514,19.18183
19373515,19.17611
19373516,19.35439
19373517,19.50994
19373518,19.55635
19373519,19.67336
19373520,19.67312
19373521,19.52105
19373522,19.54012
19373523,19.58653
19373524,19.82290
19373525,20.14149
19373526,20.11892
19373527,20.23319
19373528,20.30026
19373529,20.71939
19373530,20.92066
19373531,21.18224
19373532,21.65916
19373533,21.69058
19373534,21.97215
19373535,22.13152
19373536,22.25667
19373537,22.30000
19373538,20.57966
19373539,21.85390
19373540,21.89875
19373541,21.08000
19373542,21.04500
19373543,20.87200
19373544,20.86800
19373545,21.26782
19373546,20.79111
19373547,20.72636
19373548,20.36375
19373549,20.83500
19373551,20.30333
19373552,20.54500
19373553,20.63150
19373554,20.73458
19373555,20.94777
19373556,20.79260
19373557,20.88143
19373558,20.72615
19373559,20.55546
19373560,20.80700
19373561,20.77337
19373562,20.35502
19373563,20.22083
19373564,20.35472
19373565,20.60591
19373566,20.47709
19373567,20.38033
19373568,20.18383
19373569,20.31941
19373570,20.42063
19373571,20.42423
19373572,20.16500
19373573,20.13750
19373574,20.27155
19373575,20.03987
19373576,19.89842
19373577,19.90025
19373578,20.40452
19373579,19.68712
19373580,19.35360
19373581,19.33846
19373582,19.38194
19373583,18.75200
19373584,18.81357
19373585,18.45715
19373586,18.20019
19373587,18.14928
19373588,19.17756
19373589,18.62465
19373590,18.90996
19373591,18.37688
19373592,18.36722
19373593,18.22141
19373594,17.82359
19373595,17.94877
19373596,17.90922
19373597,17.86534
19373598,17.86343
19373599,17.75884
19373600,17.67074
19373601,17.64433
19373602,17.59811
19373603,17.70457
19373604,17.46911
19373605,17.52699
19373606,17.46732
19373607,17.41407
19373608,17.73199
19373609,17.80599
19373610,17.77051
19373611,17.66152
19373612,17.78915
19373613,17.83465
19373614,18.04776
19373615,18.41214
19373616,18.23949
19373617,18.11130
19373618,18.19995
19373619,18.14369
19373620,18.07023
19373621,18.10450
19373622,18.22996
19373623,18.29189
19373624,18.32334
19373625,18.37209
19373626,18.67755
19373627,18.82489
19373628,18.81828
19373629,18.86657
19373630,18.91409
19373631,19.09062
19373632,19.13718
19373633,19.12279
19373634,19.17623
19373635,18.94709
19373636,19.00270
19373637,19.15302
19373638,19.18172
19373639,19.13390
19373640,18.90765
19373641,18.76402
19373642,19.13505
19373643,19.24722
19373644,19.39700
19373645,19.27950
19373646,19.15357
19373647,19.26900
19373648,19.13281
19373649,19.07972
19373650,18.98523
19373651,19.13906
19373652,19.12972
19373653,19.05595
19373654,18.95569
19373655,18.82099
19373656,18.84616
19373657,18.97944
19373658,19.00183
19373659,18.81816
19373660,18.89331
19373661,19.14738
19373662,19.13523
19373663,19.01400
19373664,18.87012
19373665,19.09776
19373666,19.11250
19373667,19.08440
19373668,19.33732
19373669,19.39706
19373670,19.41296
19373671,19.16333
19373672,19.60167
19373673,19.13000
19373674,19.02437
19373675,19.34250
19373676,19.45250
19373677,19.72812
19373678,19.79250
19373679,19.48500
19373680,19.41091
19373681,19.35450
19373682,19.20875
19373683,19.59500
19379744,4.68000
19379745,5.30327
19379746,5.28130
19379747,5.33135
19379748,5.37484
19379749,4.59000
19379765,4.90347
19379766,5.17993
19379767,5.25492
19379768,5.26437
19379769,5.12712
19379770,5.20241
19379771,4.99742
19379772,4.93256
19379773,4.87838
19379774,3.85625
19379778,7.64512
19379779,7.70151
19379780,7.85644
19379781,7.98970
19379782,8.18749
19379783,8.46695
19379784,8.74450
19379785,8.86998
19379786,8.98805
19379787,9.35499
19379788,9.67161
19379789,9.74952
19379790,9.86664
19379791,10.10461
19379792,10.37692
19379793,10.60693
19379794,10.79779
19379795,10.97365
19379796,11.08187
19379797,11.27786
19379798,11.47963
19379799,11.80447
19379800,11.94919
19379801,12.06334
19379802,12.08856
19379803,12.38591
19379804,12.54325
19379805,12.86179
19379806,13.10089
19379807,13.27820
19379808,13.71275
19379809,13.82793
19379810,13.77826
19379811,14.19053
19379812,14.45124
19379813,14.58019
19379814,14.44111
19379815,14.55689
19379816,15.28730
19379817,15.48279
19379818,15.47791
19379819,15.52388
19379820,15.93710
19379821,16.15541
19379822,16.18750
19379823,16.02438
19379824,16.04909
19379825,16.16227
19379826,16.23201
19379827,16.41253
19379828,16.84446
19379829,17.25627
19379830,16.83708
19379831,16.14809
19379832,16.47450
19379833,17.23623
19379834,17.33359
19379835,18.53229
19379836,19.01173
19379837,18.97383
19379838,17.77698
19379839,18.09392
19379840,19.14534
19379841,20.32333
19379842,18.69709
19379843,19.20153
19379844,19.99738
19379845,19.51621
19379846,19.47590
19379847,20.50750
19379848,19.61805
19379849,19.94810
19379850,21.63050
19379851,21.37079
19379852,20.94333
19379853,21.14250
19379854,20.87214
19379855,19.14250
19379856,21.67933
19379857,21.79125
19379858,20.61720
19379859,20.60596
19379860,21.06690
19379861,21.37793
19379862,21.72973
19379863,21.78030
19379864,21.65011
19379865,21.81987
19379866,21.88535
19379867,21.56306
19379868,21.35180
19379869,21.05025
19379870,21.03148
19379871,21.14766
19379872,21.40552
19379873,20.55929
19379874,19.08872
19379875,18.72172
19379876,18.71000
19379877,18.45184
19379878,18.28642
19379879,18.12167
19379880,18.69083
19379881,18.34000
19379882,19.07500
19379883,18.14200
19379884,18.09462
19379885,18.15654
19379886,18.33000
19379887,18.47500
19379888,18.74132
19379889,18.57500
19379890,18.44643
19379893,17.16250
19379894,17.24450
19379895,18.49500
19379896,18.48000
19379897,16.00000
19379899,18.25500
19379900,18.29333
19379901,18.14250
19379902,18.13368
19379903,18.44063
19379904,19.08738
19379905,19.36500
19379906,19.50579
19379907,19.51214
19379908,19.42632
19379909,19.42353
19379910,19.21500
19379911,17.06000
19379912,17.44833
19379914,16.49500
19379917,15.64167
19379918,15.70958
19379919,15.62000
19379920,15.13167
19379921,14.36812
19379922,14.24815
19379923,14.41493
19379924,14.89945
19379925,16.11574
19379926,17.57541
19379927,16.99333
19379928,16.68280
19379929,16.31568
19379930,15.55500
19379932,20.38500
19379933,19.74500
19379934,19.43750
19379935,19.28000
19379936,21.61250
19379937,17.74500
19379938,16.59263
19379939,14.56539
19379940,13.65625
19379941,13.51389
19379942,13.95000
19379943,14.17100
19379944,14.42250
19379945,17.47200
19379946,20.03250
19379947,20.09611
19379948,19.96268
19379949,19.33666
19379950,12.79000
19379951,13.07438
19379952,12.57400
19379953,12.61833
19379957,21.67000
19379958,22.21300
19379959,22.21875
19379960,22.21000
19379961,16.48409
19379962,16.35833
19379963,15.19291
19379964,15.19500
19379965,14.93625
19379966,20.07000
19379967,19.85000
19379968,16.62500
19379969,17.23750
19379970,17.14500
19379971,16.62250
19379972,20.17183
19379973,15.98500
19379974,20.56180
19379975,21.26500
19379976,20.97875
19379977,21.40000
19379978,21.91770
19379979,22.13125
19379980,22.12500
19379981,22.06250
19379984,22.59750
19379985,23.27100
19379986,23.24000
19379992,22.73000
19379995,21.32000
19379996,21.18000
19379997,21.87000
19379998,22.15200
19379999,22.15536
19380000,22.14607
19380001,21.71900
19380002,21.73833
19380003,21.99083
19380004,22.17793
19380005,22.22518
19380006,22.14505
19380007,22.02120
19380008,21.83132
19380009,21.74610
19380010,21.61566
19380011,22.17013
19380012,21.72863
19380013,21.15000
19380014,22.04688
19380015,22.89737
19380016,22.92105
19380017,22.63220
19380018,22.38995
19380019,22.56807
19380020,22.64550
19380021,23.00921
19380022,22.60064
19380023,22.29909
19380024,22.25571
19380025,21.72159
19380026,21.75250
19380027,21.51244
19380028,21.45312
19380029,21.56439
19380030,21.36000
19380031,20.51300
19380032,21.49266
19380033,20.08826
19380034,21.58500
19380035,22.03000
19380036,21.51536
19380037,21.56500
19380038,21.67000
19380039,22.34000
19380040,22.08750
19380041,21.95433
19380042,22.10735
19380043,21.97893
19380044,21.69860
19380045,21.96000
19380046,21.83679
19380047,22.46333
19380048,22.46250
19380049,21.59582
19380050,20.97814
19380051,20.21940
19380052,19.68184
19380053,19.60046
19380054,19.61658
19380055,19.52226
19380056,17.75667
19380057,18.48964
19380058,17.88150
19380059,18.87429
19380060,18.90562
19380061,19.62702
19380062,19.83200
19380063,19.82199
19380064,19.84191
19380065,19.33358
19380066,19.22135
19380067,19.14889
19380068,19.35736
19380069,19.97044
19380070,20.63292
19380071,20.67125
19380072,21.18955
19380073,21.02988
19380074,20.77790
19380075,20.79033
19380076,21.89500
19380077,20.62571
19380078,20.51119
19380079,20.57214
19380080,21.21670
19380081,21.32800
19380082,22.35125
19380083,22.46439
19380084,22.41849
19380085,22.64600
19380086,22.13798
19380087,21.99092
19380088,22.21806
19380089,22.40581
19380090,22.41957
19380091,22.51950
19380092,22.53302
19380093,22.48859
19380094,22.54193
19380095,22.53232
19380096,22.65350
19380097,22.46767
19380098,22.43633
19380099,22.15459
19380100,22.61802
19380101,22.80296
19380102,23.02971
19380103,22.50144
19380104,23.64813
19380105,23.62857
19380106,23.54000
19380107,22.97597
19380108,22.23961
19380109,22.16110
19380110,22.71000
19380111,21.47786
19380112,21.35847
19380113,21.16570
19380114,21.16478
19380115,21.19635
19380116,21.60083
19380117,21.72840
19380118,21.81342
19380119,21.93383
19380120,22.00952
19380121,21.43960
19380122,21.10932
19380123,20.89834
19380124,20.50750
19380125,20.56432
19380126,20.52897
19380127,20.53736
19380128,20.66722
19380129,20.67517
19380130,20.49904
19380131,20.50596
19380132,20.58936
19380133,20.62552
19380134,20.43953
19380135,20.72762
19380136,20.97375
19380137,20.88775
19380138,20.53100
19380139,21.46916
19380140,20.89446
19380141,20.74556
19380142,20.52649
19380143,20.38950
19380144,20.37750
19380145,20.56000
19380146,20.67437
19380147,20.56000
19380148,21.03818
19380149,20.92167
19380150,20.52194
19380151,20.44863
19380152,20.45871
19380153,20.61819
19380154,20.69238
19380155,20.14737
19380156,20.55272
19380157,20.94769
19380158,21.08500
19380159,20.34043
19380160,20.23250
19380161,20.90900
19380162,19.99711
19380163,19.82209
19380164,19.95287
19380165,20.18262
19380166,20.20299
19380167,20.28933
19380168,20.19652
19380169,20.34127
19380170,20.40281
19380171,20.40959
19380172,20.59055
19380173,20.55608
19380174,20.44032
19380175,20.45679
19380176,20.59439
19380177,20.88879
19380178,20.47627
19380179,20.88114
19380180,20.95254
19380181,21.06924
19380182,20.98710
19380183,20.68216
19380184,20.63041
19380185,20.64627
19380186,20.63895
19380187,21.14821
19380188,20.90189
19380189,21.12247
19380190,21.12836
19380191,20.72468
19380192,20.55564
19380193,19.43672
19380194,19.42304
19380195,19.18523
19380196,18.97511
19380197,18.32810
19380198,18.10275
19380199,18.46415
19380200,18.45377
19380201,18.52153
19380202,18.62503
19380203,18.58502
19380204,18.71626
19380205,18.77875
19380206,18.94728
19380207,18.79171
19380208,18.65633
19380209,18.54329
19380210,18.38351
19380211,18.43703
19380212,18.36115
19380213,18.44411
19380214,18.37752
19380215,18.52537
19380216,18.65141
19380217,18.95586
19380218,19.15702
19380219,19.22894
19380220,19.40690
19380221,19.44453
19380222,19.56290
19380223,19.67477
19380224,19.58653
19380225,19.57346
19380226,19.59105
19380227,19.77195
19380228,19.84200
19380229,20.06423
19380230,20.12013
19380231,20.27395
19380232,20.46499
19380233,20.28935
19380234,20.78157
19380235,21.73070
19380236,21.80136
19380237,21.66795
19380238,21.84844
19380239,22.11857
19380240,22.25500
19380242,19.38667
19380243,19.36500
19380244,20.74500
19380245,20.89750
19380246,20.81345
19380247,20.70528
19380248,20.82682
19380249,20.75833
19380250,20.73687
19380251,20.60945
19380252,20.40436
19380253,21.34000
19380255,20.75167
19380256,20.71000
19380257,20.80643
19380258,21.00750
19380259,20.82473
19380260,21.18500
19380261,21.21095
19380262,20.93800
19380263,20.86350
19380264,20.71500
19380265,20.52286
19380266,20.34341
19380267,20.55498
19380268,20.60159
19380269,20.66654
19380270,20.60682
19380271,20.74796
19380272,20.48250
19380273,20.39667
19380274,20.43733
19380275,20.19588
19380276,20.09147
19380277,20.03938
19380278,19.89500
19380279,20.18865
19380280,20.32583
19380281,20.55023
19380282,20.06664
19380283,19.99376
19380284,19.36487
19380285,19.16059
19380286,18.59651
19380287,19.20053
19380288,19.21490
19380289,18.28822
19380290,17.67981
19380291,17.78716
19380292,18.35002
19380293,19.07500
19380294,18.29539
19380295,18.23951
19380296,18.22192
19380297,17.73651
19380298,18.01862
19380299,17.90892
19380300,17.89057
19380301,17.79343
19380302,17.85917
19380303,17.88771
19380304,17.78106
19380305,17.71912
19380306,17.54991
19380307,17.49254
19380308,17.53666
19380309,17.63082
19380310,17.69551
19380311,17.64384
19380312,17.82507
19380313,17.81809
19380314,17.66250
19380315,17.91545
19380316,18.24482
19380317,18.51604
19380318,18.46344
19380319,18.43771
19380320,18.26602
19380321,18.24167
19380322,18.20564
19380323,18.14613
19380324,18.23094
19380325,18.19544
19380326,18.30383
19380327,18.47114
19380328,18.45756
19380329,18.61230
19380330,18.57071
19380331,18.70048
19380332,18.81537
19380333,18.95589
19380334,18.99494
19380335,18.90300
19380336,18.93546
19380337,19.06066
19380338,19.08010
19380339,19.01738
19380340,19.19682
19380341,19.17507
19380342,19.18955
19380343,19.16621
19380344,19.07916
19380345,19.28371
19380346,19.24526
19380347,19.29000
19380348,19.28375
19380349,19.09550
19380350,19.20595
19380351,19.22286
19380352,19.19841
19380353,18.94231
19380354,19.06224
19380355,19.03976
19380356,19.11176
19380357,18.90220
19380358,18.92926
19380359,18.91494
19380360,18.95126
19380361,19.09937
19380362,18.80590
19380363,18.54064
19380364,18.84919
19380365,19.31825
19380366,19.17706
19380367,18.92941
19380368,18.93038
19380369,18.96467
19380370,19.27317
19380371,19.29498
19380372,19.60414
19380373,19.54468
19380374,19.62924
19380375,19.47804
19380376,19.09167
19380377,18.32631
19380378,19.27801
19380379,19.46313
19380380,19.60402
19380381,19.83625
19380382,19.58788
19380383,19.50392
19380384,19.44833
19380386,19.47750
19386443,4.38500
19386444,5.36451
19386445,5.17424
19386446,5.39750
19386447,5.38215
19386448,5.23051
19386465,4.97716
19386466,5.20011
19386467,5.10845
19386468,4.86053
19386469,4.92655
19386470,4.89922
19386471,4.95916
19386472,5.10385
19386473,2.45819
19386477,4.10000
19386478,7.53034
19386479,7.71353
19386480,7.82247
19386481,7.85047
19386482,8.07932
19386483,8.26046
19386484,8.51450
19386485,8.53087
19386486,8.78274
19386487,9.17944
19386488,9.42441
19386489,9.59238
19386490,9.82483
19386491,9.98108
19386492,10.19357
19386493,10.38838
19386494,10.68398
19386495,10.83205
19386496,11.05941
19386497,11.17887
19386498,11.42943
19386499,11.66595
19386500,11.87277
19386501,11.87180
19386502,12.02214
19386503,12.29040
19386504,12.50731
19386505,12.79130
19386506,12.98169
19386507,13.05369
19386508,13.40696
19386509,13.82321
19386510,13.78389
19386511,14.08460
19386512,14.23568
19386513,14.28797
19386514,14.24325
19386515,14.29218
19386516,14.48764
19386517,15.34518
19386518,15.45459
19386519,15.50114
19386520,15.84556
19386521,16.09911
19386522,16.07037
19386523,15.83712
19386524,16.02559
19386525,16.13226
19386526,16.24671
19386527,16.04547
19386528,16.50687
19386529,17.15394
19386530,17.37462
19386531,16.52917
19386532,16.50037
19386533,16.40583
19386534,18.30855
19386535,18.49546
19386536,18.46277
19386537,18.49981
19386538,17.90608
19386539,18.86695
19386540,19.30177
19386541,19.23331
19386542,20.82500
19386543,18.79314
19386544,19.68131
19386545,20.29125
19386546,19.35958
19386547,21.24750
19386548,19.78938
19386549,20.85543
19386550,21.64225
19386551,21.20404
19386552,21.14150
19386553,21.37026
19386554,21.01059
19386555,21.48900
19386556,21.68778
19386557,21.88000
19386558,20.74436
19386559,21.69066
19386560,21.13314
19386561,21.30572
19386562,21.62962
19386563,21.66377
19386564,21.77797
19386565,21.86702
